Detector,Time,qPKW
04300V72813_1,37300,2
16219V72812_1,37300,1
16219V72812_3,37300,1
27372V72852_1,37300,2
81077V72158_1,37300,1
81077V72158_2,37300,1
81077V72158_3,37300,1
88356V72157_6,37300,1
04300V72813_1,37310,1
04300V72813_3,37310,1
16219V72812_1,37310,1
16219V72812_2,37310,1
21801V72158_1,37310,1
21801V72158_2,37310,1
27372V72852_1,37310,1
27372V72852_2,37310,1
81077V72158_2,37310,2
81077V72158_3,37310,2
81077V72158_4,37310,1
88356V72157_1,37310,1
88356V72157_6,37310,1
04211V1677432_1,37320,1
16219V72812_3,37320,1
27372V72852_2,37320,1
81077V72158_3,37320,1
04211V1677432_2,37330,1
16219V72812_1,37330,1
21801V72158_2,37330,1
27372V72852_1,37330,2
27372V72852_2,37330,1
81077V72158_3,37330,2
88356V72157_6,37330,1
04211V1677432_2,37340,1
16219V72812_1,37340,1
21801V72158_2,37340,1
27372V72852_2,37340,2
81077V72158_4,37340,1
04211V1677432_2,37350,1
04300V72813_1,37350,1
10236V72161_1,37350,1
10236V72161_3,37350,1
16219V72812_1,37350,3
21801V72158_2,37350,1
27372V72852_2,37350,1
81077V72158_3,37350,1
81077V72158_4,37350,1
88356V72157_1,37350,1
04300V72813_1,37360,1
10236V72161_3,37360,1
16219V72812_1,37360,3
16219V72812_3,37360,1
21801V72158_1,37360,1
21801V72158_2,37360,1
81077V72158_2,37360,2
81077V72158_4,37360,2
04211V1677432_1,37370,1
04211V1677432_2,37370,1
04300V72813_1,37370,1
10236V72161_3,37370,1
16219V72812_1,37370,2
16219V72812_2,37370,1
21801V72158_1,37370,1
21801V72158_2,37370,1
27372V72852_1,37370,2
81077V72158_1,37370,1
81077V72158_2,37370,1
81077V72158_3,37370,1
88356V72157_1,37370,1
04211V1677432_2,37380,1
04300V72813_1,37380,2
16219V72812_1,37380,3
21801V72158_1,37380,1
04211V1677432_2,37390,1
04300V72813_1,37390,1
16219V72812_1,37390,1
16219V72812_2,37390,2
21801V72158_2,37390,1
27372V72852_1,37390,1
81077V72158_1,37390,1
81077V72158_2,37390,1
81077V72158_3,37390,1
04211V1677432_1,37400,1
04211V1677432_2,37400,1
10236V72161_3,37400,1
16219V72812_1,37400,1
16219V72812_2,37400,2
21801V72158_2,37400,2
27372V72852_1,37400,1
27372V72852_2,37400,1
81077V72158_3,37400,1
81077V72158_4,37400,1
04211V1677432_2,37410,1
04300V72813_3,37410,1
16219V72812_1,37410,2
16219V72812_3,37410,1
21801V72158_2,37410,1
27372V72852_2,37410,1
81077V72158_1,37410,1
81077V72158_2,37410,1
81077V72158_4,37410,1
88356V72157_1,37410,1
88356V72157_6,37410,1
04300V72813_1,37420,1
10236V72161_2,37420,1
16219V72812_1,37420,2
16219V72812_2,37420,1
21801V72158_1,37420,2
21801V72158_2,37420,1
27372V72852_1,37420,1
27372V72852_2,37420,1
81077V72158_1,37420,1
81077V72158_2,37420,1
81077V72158_3,37420,1
88356V72157_1,37420,1
88356V72157_6,37420,2
04211V1677432_1,37430,1
04211V1677432_2,37430,1
04300V72813_1,37430,1
10236V72161_2,37430,1
16219V72812_1,37430,2
16219V72812_2,37430,1
16219V72812_4,37430,1
21801V72158_2,37430,1
27372V72852_1,37430,1
27372V72852_2,37430,1
10236V72161_2,37440,1
10236V72161_3,37440,1
16219V72812_1,37440,4
21801V72158_1,37440,1
21801V72158_2,37440,1
27372V72852_2,37440,1
81077V72158_2,37440,1
81077V72158_3,37440,1
04211V1677432_2,37450,1
04300V72813_3,37450,1
10236V72161_2,37450,1
16219V72812_1,37450,3
16219V72812_2,37450,2
21801V72158_1,37450,2
27372V72852_2,37450,1
81077V72158_1,37450,1
81077V72158_2,37450,1
81077V72158_3,37450,1
81077V72158_4,37450,1
88356V72157_1,37450,1
10236V72161_1,37460,1
16219V72812_1,37460,3
16219V72812_2,37460,2
21801V72158_1,37460,1
81077V72158_1,37460,1
88356V72157_1,37460,1
04211V1677432_2,37470,1
10236V72161_1,37470,1
10236V72161_3,37470,1
16219V72812_1,37470,2
16219V72812_3,37470,1
27372V72852_1,37470,2
81077V72158_3,37470,1
88356V72157_6,37470,1
04211V1677432_1,37480,1
04211V1677432_2,37480,1
10236V72161_1,37480,1
10236V72161_2,37480,1
16219V72812_1,37480,1
16219V72812_3,37480,1
21801V72158_2,37480,1
04211V1677432_2,37490,1
04300V72813_1,37490,2
10236V72161_2,37490,2
16219V72812_1,37490,3
16219V72812_2,37490,2
16219V72812_4,37490,1
21801V72158_1,37490,1
21801V72158_2,37490,1
27372V72852_1,37490,2
27372V72852_2,37490,1
81077V72158_1,37490,1
04300V72813_1,37500,1
04300V72813_3,37500,1
10236V72161_2,37500,1
10236V72161_4,37500,1
16219V72812_1,37500,1
16219V72812_2,37500,1
27372V72852_2,37500,1
81077V72158_2,37500,1
81077V72158_3,37500,1
88356V72157_6,37500,1
04211V1677432_1,37510,1
04300V72813_1,37510,1
10236V72161_1,37510,1
10236V72161_2,37510,1
10236V72161_3,37510,1
10236V72161_4,37510,2
16219V72812_1,37510,3
21801V72158_2,37510,1
27372V72852_1,37510,1
81077V72158_1,37510,1
88356V72157_6,37510,1
04211V1677432_2,37520,1
04300V72813_1,37520,1
04300V72813_3,37520,1
10236V72161_2,37520,2
10236V72161_3,37520,2
16219V72812_1,37520,1
16219V72812_2,37520,2
21801V72158_2,37520,1
27372V72852_2,37520,1
81077V72158_1,37520,1
81077V72158_2,37520,1
81077V72158_3,37520,1
88356V72157_1,37520,1
88356V72157_6,37520,1
04300V72813_1,37530,1
10236V72161_2,37530,2
10236V72161_4,37530,1
16219V72812_1,37530,3
16219V72812_2,37530,2
21801V72158_2,37530,1
27372V72852_1,37530,1
27372V72852_2,37530,1
81077V72158_2,37530,1
81077V72158_3,37530,1
04211V1677432_2,37540,1
04300V72813_1,37540,2
16219V72812_1,37540,4
16219V72812_2,37540,2
21801V72158_2,37540,2
27372V72852_2,37540,1
81077V72158_1,37540,1
04300V72813_1,37550,2
10236V72161_2,37550,2
16219V72812_1,37550,4
16219V72812_2,37550,1
16219V72812_4,37550,1
21801V72158_2,37550,1
27372V72852_2,37550,1
81077V72158_2,37550,1
81077V72158_4,37550,1
04300V72813_1,37560,1
04300V72813_3,37560,1
10236V72161_1,37560,1
16219V72812_1,37560,6
21801V72158_2,37560,1
27372V72852_2,37560,3
81077V72158_1,37560,1
81077V72158_3,37560,1
04211V1677432_1,37570,1
04300V72813_1,37570,1
10236V72161_1,37570,1
16219V72812_1,37570,3
21801V72158_2,37570,1
27372V72852_1,37570,2
27372V72852_2,37570,2
81077V72158_4,37570,1
88356V72157_6,37570,1
04211V1677432_2,37580,1
04300V72813_3,37580,1
16219V72812_1,37580,3
16219V72812_2,37580,1
16219V72812_3,37580,1
21801V72158_2,37580,1
27372V72852_1,37580,1
81077V72158_2,37580,1
81077V72158_3,37580,1
81077V72158_4,37580,1
88356V72157_1,37580,1
88356V72157_6,37580,2
04211V1677432_2,37590,1
04300V72813_1,37590,1
04300V72813_3,37590,1
16219V72812_1,37590,3
16219V72812_2,37590,1
21801V72158_1,37590,1
27372V72852_2,37590,1
81077V72158_1,37590,1
88356V72157_6,37590,1
04211V1677432_2,37600,1
10236V72161_3,37600,1
16219V72812_1,37600,3
16219V72812_4,37600,1
21801V72158_1,37600,1
27372V72852_1,37600,1
27372V72852_2,37600,1
81077V72158_1,37600,1
81077V72158_3,37600,1
04211V1677432_2,37610,2
10236V72161_1,37610,1
10236V72161_2,37610,1
10236V72161_3,37610,1
16219V72812_1,37610,3
16219V72812_2,37610,2
27372V72852_1,37610,1
81077V72158_1,37610,1
04211V1677432_1,37620,1
04211V1677432_2,37620,2
04300V72813_1,37620,1
10236V72161_2,37620,1
16219V72812_1,37620,2
16219V72812_2,37620,3
16219V72812_3,37620,1
27372V72852_1,37620,1
27372V72852_2,37620,1
81077V72158_3,37620,1
04211V1677432_1,37630,1
04211V1677432_2,37630,1
04300V72813_1,37630,2
10236V72161_2,37630,1
16219V72812_2,37630,1
21801V72158_1,37630,1
27372V72852_2,37630,1
81077V72158_1,37630,1
81077V72158_2,37630,1
81077V72158_3,37630,1
04300V72813_1,37640,1
16219V72812_1,37640,2
16219V72812_2,37640,1
16219V72812_3,37640,1
21801V72158_1,37640,1
21801V72158_2,37640,1
27372V72852_2,37640,1
81077V72158_1,37640,1
81077V72158_2,37640,1
04300V72813_1,37650,2
10236V72161_1,37650,1
16219V72812_1,37650,1
16219V72812_3,37650,1
16219V72812_4,37650,1
27372V72852_1,37650,1
81077V72158_4,37650,1
04211V1677432_1,37660,1
04300V72813_1,37660,2
10236V72161_1,37660,1
10236V72161_2,37660,2
16219V72812_1,37660,2
16219V72812_2,37660,1
16219V72812_3,37660,1
21801V72158_2,37660,2
27372V72852_1,37660,1
27372V72852_2,37660,1
81077V72158_1,37660,1
81077V72158_2,37660,1
88356V72157_1,37660,1
04300V72813_1,37670,2
16219V72812_1,37670,2
21801V72158_2,37670,1
81077V72158_1,37670,1
81077V72158_2,37670,1
81077V72158_3,37670,1
04211V1677432_1,37680,1
04300V72813_1,37680,1
16219V72812_2,37680,1
16219V72812_4,37680,1
27372V72852_1,37680,2
81077V72158_1,37680,1
81077V72158_2,37680,1
81077V72158_4,37680,1
88356V72157_1,37680,1
04211V1677432_2,37690,1
16219V72812_1,37690,1
21801V72158_1,37690,2
21801V72158_2,37690,1
27372V72852_1,37690,1
27372V72852_2,37690,1
81077V72158_4,37690,1
04211V1677432_2,37700,2
10236V72161_1,37700,1
10236V72161_2,37700,1
10236V72161_4,37700,1
16219V72812_1,37700,2
21801V72158_1,37700,1
21801V72158_2,37700,2
27372V72852_1,37700,1
27372V72852_2,37700,1
81077V72158_2,37700,1
81077V72158_4,37700,1
88356V72157_6,37700,1
04211V1677432_2,37710,1
10236V72161_2,37710,1
16219V72812_1,37710,4
16219V72812_2,37710,1
21801V72158_1,37710,1
21801V72158_2,37710,2
27372V72852_2,37710,2
88356V72157_6,37710,1
04211V1677432_2,37720,1
04300V72813_1,37720,1
16219V72812_1,37720,4
16219V72812_2,37720,1
16219V72812_4,37720,1
21801V72158_2,37720,2
81077V72158_1,37720,1
81077V72158_2,37720,1
04211V1677432_1,37730,1
04300V72813_1,37730,1
10236V72161_2,37730,1
10236V72161_3,37730,1
10236V72161_4,37730,1
16219V72812_1,37730,5
16219V72812_2,37730,3
21801V72158_2,37730,1
27372V72852_1,37730,1
81077V72158_3,37730,1
04211V1677432_1,37740,1
04211V1677432_2,37740,1
04300V72813_1,37740,1
04300V72813_3,37740,1
10236V72161_2,37740,1
10236V72161_3,37740,1
10236V72161_4,37740,1
16219V72812_1,37740,3
16219V72812_2,37740,1
21801V72158_2,37740,1
27372V72852_2,37740,2
81077V72158_1,37740,1
88356V72157_1,37740,1
04211V1677432_2,37750,1
04300V72813_1,37750,1
04300V72813_3,37750,1
16219V72812_1,37750,1
16219V72812_3,37750,1
16219V72812_4,37750,1
21801V72158_2,37750,1
81077V72158_1,37750,1
81077V72158_3,37750,1
04211V1677432_1,37760,1
04211V1677432_2,37760,1
04300V72813_1,37760,1
16219V72812_1,37760,2
16219V72812_2,37760,2
16219V72812_3,37760,1
21801V72158_1,37760,1
21801V72158_2,37760,2
27372V72852_1,37760,1
27372V72852_2,37760,2
81077V72158_1,37760,1
81077V72158_2,37760,1
10236V72161_2,37770,1
10236V72161_4,37770,1
16219V72812_1,37770,3
16219V72812_2,37770,1
16219V72812_4,37770,1
21801V72158_2,37770,2
81077V72158_1,37770,1
81077V72158_2,37770,1
81077V72158_3,37770,1
04300V72813_1,37780,1
16219V72812_1,37780,1
16219V72812_2,37780,2
16219V72812_3,37780,1
21801V72158_2,37780,2
27372V72852_2,37780,2
81077V72158_2,37780,1
81077V72158_3,37780,2
04211V1677432_2,37790,1
04300V72813_1,37790,1
10236V72161_4,37790,1
16219V72812_1,37790,1
16219V72812_2,37790,1
21801V72158_2,37790,1
27372V72852_1,37790,1
27372V72852_2,37790,2
81077V72158_2,37790,1
88356V72157_6,37790,1
04211V1677432_1,37800,1
16219V72812_1,37800,1
16219V72812_2,37800,1
21801V72158_1,37800,1
21801V72158_2,37800,1
27372V72852_1,37800,3
27372V72852_2,37800,1
81077V72158_1,37800,1
81077V72158_2,37800,1
81077V72158_3,37800,1
04211V1677432_2,37810,1
04300V72813_1,37810,3
10236V72161_1,37810,1
16219V72812_2,37810,2
21801V72158_2,37810,1
27372V72852_2,37810,1
81077V72158_2,37810,1
81077V72158_3,37810,2
04211V1677432_2,37820,2
04300V72813_1,37820,1
04300V72813_3,37820,1
10236V72161_2,37820,1
16219V72812_1,37820,2
16219V72812_3,37820,1
27372V72852_1,37820,2
27372V72852_2,37820,1
81077V72158_1,37820,1
81077V72158_2,37820,1
81077V72158_3,37820,2
88356V72157_1,37820,1
88356V72157_6,37820,1
04211V1677432_2,37830,1
04300V72813_1,37830,1
04300V72813_3,37830,1
10236V72161_3,37830,1
16219V72812_1,37830,4
21801V72158_1,37830,1
27372V72852_2,37830,1
81077V72158_1,37830,1
81077V72158_2,37830,1
88356V72157_1,37830,1
88356V72157_6,37830,1
04211V1677432_2,37840,1
04300V72813_1,37840,2
10236V72161_1,37840,1
10236V72161_2,37840,1
10236V72161_4,37840,1
16219V72812_1,37840,4
16219V72812_2,37840,1
27372V72852_2,37840,2
81077V72158_2,37840,1
88356V72157_1,37840,1
04211V1677432_2,37850,1
04300V72813_1,37850,2
04300V72813_3,37850,1
10236V72161_2,37850,1
16219V72812_1,37850,4
16219V72812_2,37850,1
21801V72158_1,37850,1
81077V72158_1,37850,1
81077V72158_2,37850,1
81077V72158_4,37850,1
88356V72157_1,37850,1
88356V72157_6,37850,1
04211V1677432_1,37860,1
10236V72161_1,37860,1
16219V72812_2,37860,2
21801V72158_2,37860,2
27372V72852_1,37860,1
88356V72157_1,37860,1
88356V72157_6,37860,1
16219V72812_1,37870,1
16219V72812_2,37870,2
16219V72812_3,37870,1
21801V72158_2,37870,2
27372V72852_2,37870,1
81077V72158_1,37870,1
81077V72158_2,37870,1
81077V72158_4,37870,1
04211V1677432_2,37880,1
10236V72161_4,37880,1
16219V72812_1,37880,1
16219V72812_2,37880,1
21801V72158_2,37880,2
27372V72852_1,37880,2
81077V72158_4,37880,1
04211V1677432_1,37890,1
04211V1677432_2,37890,1
10236V72161_3,37890,2
16219V72812_2,37890,1
21801V72158_1,37890,1
21801V72158_2,37890,2
27372V72852_2,37890,2
81077V72158_1,37890,1
81077V72158_4,37890,1
88356V72157_1,37890,1
04211V1677432_2,37900,1
04300V72813_3,37900,1
10236V72161_3,37900,1
16219V72812_1,37900,3
16219V72812_2,37900,1
21801V72158_1,37900,1
21801V72158_2,37900,1
27372V72852_1,37900,1
27372V72852_2,37900,1
81077V72158_1,37900,1
81077V72158_3,37900,1
88356V72157_1,37900,1
88356V72157_6,37900,2
04300V72813_1,37910,1
10236V72161_1,37910,1
10236V72161_2,37910,1
16219V72812_1,37910,4
16219V72812_2,37910,1
21801V72158_2,37910,1
27372V72852_1,37910,1
27372V72852_2,37910,1
81077V72158_3,37910,1
81077V72158_4,37910,1
88356V72157_1,37910,1
88356V72157_6,37910,1
04211V1677432_2,37920,1
04300V72813_1,37920,1
16219V72812_1,37920,3
16219V72812_3,37920,1
81077V72158_1,37920,1
81077V72158_2,37920,1
88356V72157_1,37920,2
10236V72161_2,37930,1
16219V72812_1,37930,2
16219V72812_2,37930,1
21801V72158_1,37930,1
27372V72852_2,37930,1
88356V72157_1,37930,1
04300V72813_1,37940,1
04300V72813_3,37940,1
10236V72161_2,37940,1
10236V72161_4,37940,1
16219V72812_1,37940,3
21801V72158_2,37940,2
27372V72852_2,37940,1
81077V72158_1,37940,1
81077V72158_2,37940,1
81077V72158_4,37940,1
88356V72157_1,37940,1
04211V1677432_1,37950,1
04211V1677432_2,37950,1
04300V72813_1,37950,1
04300V72813_3,37950,1
10236V72161_2,37950,1
10236V72161_3,37950,1
10236V72161_4,37950,1
16219V72812_1,37950,4
16219V72812_2,37950,1
21801V72158_2,37950,2
27372V72852_1,37950,1
27372V72852_2,37950,1
81077V72158_1,37950,1
81077V72158_3,37950,1
04211V1677432_2,37960,1
04300V72813_1,37960,1
10236V72161_2,37960,1
16219V72812_1,37960,3
16219V72812_2,37960,2
16219V72812_3,37960,1
16219V72812_4,37960,1
21801V72158_2,37960,2
81077V72158_1,37960,1
81077V72158_2,37960,1
81077V72158_3,37960,2
81077V72158_4,37960,1
88356V72157_1,37960,1
04211V1677432_1,37970,1
16219V72812_1,37970,2
16219V72812_2,37970,2
16219V72812_4,37970,1
21801V72158_2,37970,2
27372V72852_1,37970,1
27372V72852_2,37970,1
81077V72158_2,37970,1
81077V72158_3,37970,1
04300V72813_1,37980,1
16219V72812_1,37980,3
16219V72812_2,37980,1
16219V72812_3,37980,1
27372V72852_1,37980,1
81077V72158_3,37980,1
04300V72813_1,37990,3
16219V72812_1,37990,3
16219V72812_2,37990,1
21801V72158_2,37990,1
27372V72852_2,37990,2
81077V72158_1,37990,1
81077V72158_2,37990,1
81077V72158_3,37990,1
04300V72813_1,38000,1
10236V72161_1,38000,1
16219V72812_1,38000,1
16219V72812_2,38000,1
21801V72158_2,38000,1
27372V72852_2,38000,1
81077V72158_1,38000,1
81077V72158_3,38000,1
16219V72812_1,38010,2
21801V72158_2,38010,1
10236V72161_1,38020,1
10236V72161_3,38020,1
16219V72812_1,38020,1
16219V72812_2,38020,1
16219V72812_3,38020,1
21801V72158_2,38020,1
27372V72852_2,38020,1
81077V72158_1,38020,1
81077V72158_2,38020,1
04211V1677432_1,38030,1
04211V1677432_2,38030,1
10236V72161_2,38030,1
16219V72812_1,38030,1
81077V72158_3,38030,1
81077V72158_4,38030,1
04300V72813_1,38040,1
16219V72812_1,38040,1
16219V72812_2,38040,1
27372V72852_2,38040,1
81077V72158_1,38040,1
81077V72158_2,38040,1
81077V72158_3,38040,1
81077V72158_4,38040,2
88356V72157_1,38040,1
88356V72157_2,38040,1
04300V72813_1,38050,1
16219V72812_1,38050,2
21801V72158_2,38050,1
27372V72852_1,38050,2
27372V72852_2,38050,1
81077V72158_2,38050,1
81077V72158_3,38050,1
88356V72157_1,38050,1
04300V72813_1,38060,1
16219V72812_1,38060,2
16219V72812_2,38060,1
16219V72812_3,38060,1
21801V72158_2,38060,1
27372V72852_1,38060,1
81077V72158_1,38060,1
81077V72158_2,38060,1
81077V72158_3,38060,1
81077V72158_4,38060,1
88356V72157_6,38060,1
04211V1677432_1,38070,1
04211V1677432_2,38070,1
04300V72813_1,38070,2
21801V72158_2,38070,2
27372V72852_1,38070,1
81077V72158_2,38070,1
81077V72158_3,38070,1
88356V72157_4,38070,1
88356V72157_6,38070,1
04211V1677432_2,38080,2
04300V72813_1,38080,2
10236V72161_2,38080,1
10236V72161_3,38080,1
16219V72812_1,38080,1
16219V72812_2,38080,1
21801V72158_1,38080,1
21801V72158_2,38080,1
27372V72852_2,38080,1
81077V72158_2,38080,1
81077V72158_3,38080,2
81077V72158_4,38080,1
88356V72157_4,38080,1
88356V72157_6,38080,1
04211V1677432_2,38090,1
04300V72813_1,38090,1
16219V72812_1,38090,2
16219V72812_2,38090,2
21801V72158_2,38090,1
27372V72852_2,38090,1
81077V72158_2,38090,1
81077V72158_3,38090,1
88356V72157_6,38090,1
04211V1677432_1,38100,1
04211V1677432_2,38100,1
04300V72813_1,38100,1
16219V72812_1,38100,2
16219V72812_2,38100,1
21801V72158_2,38100,1
27372V72852_1,38100,1
88356V72157_1,38100,1
88356V72157_6,38100,2
04211V1677432_2,38110,1
04300V72813_1,38110,2
10236V72161_3,38110,1
16219V72812_1,38110,2
16219V72812_2,38110,2
81077V72158_1,38110,1
81077V72158_2,38110,1
81077V72158_3,38110,2
81077V72158_4,38110,1
88356V72157_6,38110,2
04211V1677432_2,38120,1
04300V72813_1,38120,1
04300V72813_3,38120,1
10236V72161_3,38120,1
10236V72161_4,38120,1
16219V72812_2,38120,2
16219V72812_3,38120,1
21801V72158_2,38120,1
88356V72157_6,38120,1
04211V1677432_2,38130,2
10236V72161_2,38130,2
16219V72812_1,38130,1
16219V72812_2,38130,2
21801V72158_2,38130,2
27372V72852_1,38130,1
81077V72158_1,38130,1
81077V72158_2,38130,1
81077V72158_3,38130,1
88356V72157_1,38130,1
88356V72157_6,38130,1
04211V1677432_2,38140,1
10236V72161_2,38140,1
10236V72161_3,38140,1
16219V72812_1,38140,1
16219V72812_2,38140,1
21801V72158_2,38140,2
27372V72852_1,38140,2
27372V72852_2,38140,1
81077V72158_1,38140,1
81077V72158_2,38140,1
88356V72157_6,38140,1
04211V1677432_1,38150,1
04211V1677432_2,38150,1
04300V72813_3,38150,1
10236V72161_2,38150,1
16219V72812_1,38150,1
21801V72158_2,38150,1
27372V72852_1,38150,1
81077V72158_3,38150,1
88356V72157_6,38150,1
04211V1677432_2,38160,1
04300V72813_3,38160,1
16219V72812_1,38160,2
21801V72158_1,38160,1
21801V72158_2,38160,1
81077V72158_1,38160,1
81077V72158_2,38160,1
81077V72158_3,38160,1
88356V72157_1,38160,1
88356V72157_6,38160,2
04211V1677432_2,38170,1
04300V72813_1,38170,2
16219V72812_1,38170,3
27372V72852_2,38170,2
81077V72158_3,38170,1
81077V72158_4,38170,1
88356V72157_6,38170,1
04300V72813_1,38180,1
16219V72812_1,38180,2
16219V72812_2,38180,1
21801V72158_1,38180,1
27372V72852_1,38180,1
81077V72158_1,38180,1
81077V72158_2,38180,1
81077V72158_4,38180,1
88356V72157_4,38180,1
88356V72157_6,38180,1
04300V72813_1,38190,1
16219V72812_1,38190,1
16219V72812_2,38190,2
16219V72812_4,38190,1
81077V72158_2,38190,1
04211V1677432_1,38200,1
04300V72813_1,38200,1
10236V72161_1,38200,1
16219V72812_1,38200,2
16219V72812_2,38200,1
16219V72812_4,38200,1
27372V72852_1,38200,1
88356V72157_1,38200,1
04211V1677432_2,38210,1
04300V72813_1,38210,2
10236V72161_1,38210,3
10236V72161_3,38210,1
16219V72812_1,38210,2
16219V72812_3,38210,1
21801V72158_2,38210,1
81077V72158_1,38210,1
81077V72158_2,38210,1
81077V72158_4,38210,1
04211V1677432_1,38220,1
04211V1677432_2,38220,1
04300V72813_1,38220,1
04300V72813_3,38220,1
10236V72161_2,38220,1
16219V72812_1,38220,2
16219V72812_2,38220,1
16219V72812_3,38220,1
21801V72158_2,38220,1
27372V72852_1,38220,1
04211V1677432_1,38230,1
04300V72813_1,38230,1
10236V72161_1,38230,1
16219V72812_1,38230,2
16219V72812_2,38230,1
21801V72158_1,38230,1
27372V72852_1,38230,1
81077V72158_3,38230,1
04300V72813_1,38240,1
10236V72161_1,38240,2
16219V72812_1,38240,1
